ProjectID,ProjectType,NamePlateRating,TotalChargesCESIR,TotalChargesConstruction,CESIR_EST,SystemUpgrade_EST,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
6446,RESPHOTO,10,NULL,NULL,NULL,NULL,0142CF5148,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,RESPHOTO,6,NULL,NULL,NULL,NULL,0142CF5149,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,NRESPHOTO,36,NULL,NULL,NULL,NULL,0142CF5149,N,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,NRESPHOTO,8,NULL,NULL,NULL,NULL,0142CF5191,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,NRESPHOTO,45.6,NULL,NULL,NULL,NULL,0142CF5191,N,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0
13449,RESPHOTO,12,NULL,NULL,NULL,NULL,0142CF5191,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13545,RESPHOTO,5,NULL,NULL,NULL,NULL,0142CF5191,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,RESPHOTO,18,NULL,NULL,NULL,NULL,0142CF5191,N,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11887,RESPHOTO,12,NULL,NULL,NULL,NULL,0142CF5191,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
16276,RESPHOTO,18.5,NULL,NULL,NULL,NULL,0142CF5191,N,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0
16764,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0142CF5191,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
17164,PVESS,19.2,NULL,NULL,NULL,NULL,0142CF5192,Y,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
14310,RESPHOTO,9.6,NULL,NULL,0,0,0142CF5192,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
14950,RESPHOTO,12,NULL,NULL,NULL,NULL,0142CF5192,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
19269,RESPHOTO,8.052,NULL,NULL,NULL,NULL,0142CF5192,N,8.052,0,0,0,0,0,0,0,0,0,0,0,0,0
18374,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0142CF5192,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
18064,NRESPHOTO,12,NULL,NULL,NULL,NULL,0142CF5192,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
17445,RESPHOTO,7.2,NULL,NULL,NULL,NULL,0142CF5192,N,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,RESPHOTO,10,NULL,NULL,NULL,NULL,0142CF5192,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,RESPHOTO,6,NULL,NULL,NULL,NULL,0142CF5192,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13537,RESPHOTO,2.3,NULL,NULL,NULL,NULL,0142CF5192,N,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
13014,RESPHOTO,6,NULL,NULL,NULL,NULL,0142CF5192,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,RESPHOTO,6.88,NULL,NULL,NULL,NULL,0142CF5192,N,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,RESPHOTO,5.81,NULL,NULL,NULL,NULL,0142CF5192,N,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0
6350,RESPHOTO,17,NULL,NULL,NULL,NULL,0142CF5192,N,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,RESPHOTO,6,NULL,NULL,NULL,NULL,0142CF5192,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,RESPHOTO,11.4,NULL,NULL,NULL,NULL,0142CF5192,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,RESPHOTO,5.81,NULL,NULL,NULL,NULL,0142CF5192,N,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,NRESPHOTO,1980,NULL,NULL,2500,266720,0142CF5192,N,1980,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,NRESPHOTO,1242,NULL,NULL,2500,112500,0142CF5192,N,1242,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,RESPHOTO,3,NULL,NULL,NULL,NULL,0142CF5192,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,RESPHOTO,11,NULL,NULL,NULL,NULL,0142CF5192,N,11,0,0,0,0,0,0,0,0,0,0,0,0,0
963,RESPHOTO,6,NULL,NULL,NULL,NULL,0142CF5192,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,RESPHOTO,9.675,NULL,NULL,NULL,NULL,0143CF5145,N,9.675,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,RESPHOTO,7.095,NULL,NULL,NULL,NULL,0143CF5145,N,7.095,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,NRESPHOTO,40,NULL,NULL,NULL,NULL,0143CF5145,N,40,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,RESPHOTO,6,NULL,NULL,NULL,NULL,0143CF5145,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,RESPHOTO,8,NULL,NULL,NULL,NULL,0143CF5145,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5145,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,RESPHOTO,11.4,NULL,NULL,NULL,NULL,0143CF5145,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
10373,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5145,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,RESPHOTO,20,NULL,NULL,NULL,NULL,0143CF5145,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
13658,RESPHOTO,24,NULL,NULL,0,0,0143CF5145,N,24,0,0,0,0,0,0,0,0,0,0,0,0,0
17751,RESPHOTO,8.4,NULL,NULL,NULL,NULL,0143CF5145,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
19315,RESPHOTO,6,NULL,NULL,NULL,NULL,0143CF5145,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
20605,PVESS,15,NULL,NULL,NULL,NULL,0143CF5145,Y,15,45,0,0,0,0,0,0,0,0,0,0,0,0
17233,RESPHOTO,15.6,NULL,NULL,NULL,NULL,0143CF5145,N,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0
16837,RESPHOTO,24.75,NULL,NULL,NULL,NULL,0143CF5145,N,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,RESPHOTO,11.4,NULL,NULL,NULL,NULL,0143CF5145,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,RESPHOTO,20,NULL,NULL,NULL,NULL,0143CF5145,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
15785,RESPHOTO,4.8,NULL,NULL,NULL,NULL,0143CF5146,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
16367,RESPHOTO,7.2,NULL,NULL,NULL,NULL,0143CF5146,N,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16377,PVESS,7.6,NULL,NULL,NULL,NULL,0143CF5146,N,7.6,7,0,0,0,0,0,0,0,0,0,0,0,0
16077,RESPHOTO,12,NULL,NULL,NULL,NULL,0143CF5146,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
16796,RESPHOTO,25,NULL,NULL,NULL,NULL,0143CF5146,N,25,0,0,0,0,0,0,0,0,0,0,0,0,0
15029,RESPHOTO,15.2,NULL,NULL,NULL,NULL,0143CF5146,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,RESPHOTO,8.4,NULL,NULL,NULL,NULL,0143CF5146,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,RESPHOTO,13.44,NULL,NULL,NULL,NULL,0143CF5146,N,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0
15248,RESPHOTO,15.6,NULL,NULL,NULL,NULL,0143CF5146,N,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,RESPHOTO,7.2,NULL,NULL,NULL,NULL,0143CF5146,N,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
20551,RESPHOTO,2.304,NULL,NULL,0,0,0143CF5146,N,2.304,0,0,0,0,0,0,0,0,0,0,0,0,0
19320,RESPHOTO,23.04,NULL,NULL,NULL,NULL,0143CF5146,N,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0
19258,RESPHOTO,5,NULL,NULL,NULL,NULL,0143CF5146,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,RESPHOTO,14.6,NULL,NULL,NULL,NULL,0143CF5146,N,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
19707,RESPHOTO,9.49,NULL,NULL,NULL,NULL,0143CF5146,N,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0
20068,PVESS,23,NULL,NULL,NULL,NULL,0143CF5146,N,11.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0
17952,PVESS,7.08,NULL,NULL,NULL,NULL,0143CF5146,Y,7.08,1.92,0,0,0,0,0,0,0,0,0,0,0,0
18514,RESPHOTO,13.8,NULL,NULL,NULL,NULL,0143CF5146,N,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
18985,RESPHOTO,23.04,NULL,NULL,NULL,NULL,0143CF5146,N,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0
13319,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0143CF5146,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
12891,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5146,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,RESPHOTO,12,NULL,NULL,NULL,NULL,0143CF5146,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5146,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,NRESPHOTO,2000,NULL,85453.6843,5000,146048,0143CF5146,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
11731,RESPHOTO,9,NULL,NULL,NULL,NULL,0143CF5146,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12253,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0143CF5146,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,RESPHOTO,7.7,NULL,NULL,NULL,NULL,0143CF5146,N,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,RESPHOTO,6,NULL,NULL,NULL,NULL,0143CF5146,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6851,RESPHOTO,9.6,NULL,NULL,NULL,NULL,0143CF5146,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,RESPHOTO,16.4,NULL,NULL,NULL,NULL,0143CF5146,N,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,RESPHOTO,3.57,NULL,NULL,NULL,NULL,0143CF5146,N,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,RESPHOTO,8.17,NULL,NULL,NULL,NULL,0143CF5146,N,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,RESPHOTO,8.75,NULL,NULL,NULL,NULL,0143CF5146,N,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5146,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,RESPHOTO,22.8,NULL,NULL,NULL,NULL,0143CF5146,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,NRESPHOTO,20,NULL,NULL,NULL,NULL,0143CF5146,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,RESPHOTO,4,NULL,NULL,NULL,NULL,0143CF5146,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,RESPHOTO,10,NULL,NULL,NULL,NULL,0143CF5146,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,RESPHOTO,6.02,NULL,NULL,NULL,NULL,0143CF5146,N,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,NRESPHOTO,37.5,NULL,NULL,NULL,NULL,0143CF5146,N,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,NRESPHOTO,42,NULL,NULL,NULL,NULL,0143CF5146,N,42,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,NRESPHOTO,3,NULL,NULL,NULL,NULL,0143CF5146,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0143CF5146,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0143CF5146,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,RESPHOTO,8.8,NULL,NULL,NULL,NULL,0143CF5146,N,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,RESPHOTO,7,NULL,NULL,NULL,NULL,0143CF5146,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,RESPHOTO,4.515,NULL,NULL,NULL,NULL,0144CF2912,N,4.515,0,0,0,0,0,0,0,0,0,0,0,0,0
10493,RESPHOTO,5,NULL,NULL,NULL,NULL,0144CF2912,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13584,NRESPHOTO,115.2,NULL,NULL,0,0,0144CF2913,N,115.2,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,RESPHOTO,4.32,NULL,NULL,NULL,NULL,0144CF2913,N,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0
19444,RESPHOTO,6,NULL,NULL,NULL,NULL,0144CF2913,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,RESPHOTO,4.425,NULL,NULL,NULL,NULL,0145CF5143,N,4.425,0,0,0,0,0,0,0,0,0,0,0,0,0
18699,RESPHOTO,12,NULL,NULL,NULL,NULL,0145CF5143,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
17828,RESPHOTO,9.6,NULL,NULL,NULL,NULL,0145CF5143,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
17577,NRESPHOTO,30,NULL,NULL,NULL,NULL,0145CF5143,N,30,0,0,0,0,0,0,0,0,0,0,0,0,0
15335,RESPHOTO,10.8,NULL,NULL,NULL,NULL,0145CF5143,N,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
14578,RESPHOTO,17.28,NULL,NULL,NULL,NULL,0145CF5143,N,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0
15903,RESPHOTO,4.8,NULL,NULL,NULL,NULL,0145CF5143,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
16228,NRESPHOTO,7,NULL,NULL,NULL,NULL,0145CF5143,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
15833,RESPHOTO,6,NULL,NULL,NULL,NULL,0145CF5143,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
15682,RESPHOTO,19.2,NULL,NULL,NULL,NULL,0145CF5143,N,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,RESPHOTO,8.385,NULL,NULL,NULL,NULL,0145CF5143,N,8.385,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,RESPHOTO,8.4,NULL,NULL,NULL,NULL,0145CF5143,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,RESPHOTO,6,NULL,NULL,NULL,NULL,0145CF5143,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,NRESPHOTO,48,NULL,NULL,NULL,NULL,0145CF5143,N,48,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,RESPHOTO,5,NULL,NULL,NULL,NULL,0145CF5143,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,NRESPHOTO,30,NULL,NULL,NULL,NULL,0145CF5143,N,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,RESPHOTO,5,NULL,NULL,NULL,NULL,0145CF5143,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,RESWIND,3.5,NULL,NULL,NULL,NULL,0145CF5143,N,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
1387,NRESPHOTO,10.752,NULL,NULL,NULL,NULL,0145CF5143,N,10.752,0,0,0,0,0,0,0,0,0,0,0,0,0
12604,RESPHOTO,7.7,NULL,NULL,NULL,NULL,0145CF5143,N,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,NRESPHOTO,1400,NULL,109965.5445,5000,250700,0145CF5143,N,1400,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,RESPHOTO,15,NULL,NULL,NULL,NULL,0145CF5143,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0
11425,RESPHOTO,7.31,NULL,NULL,NULL,NULL,0145CF5143,N,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,RESPHOTO,4,NULL,NULL,NULL,NULL,0145CF5143,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6842,RESPHOTO,3.87,NULL,NULL,NULL,NULL,0145CF5143,N,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,RESPHOTO,3,NULL,NULL,NULL,NULL,0145CF5143,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,RESPHOTO,16,NULL,NULL,NULL,NULL,0145CF5143,N,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6308,RESPHOTO,21.6,NULL,NULL,NULL,NULL,0145CF5144,N,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,RESPHOTO,8.17,NULL,NULL,NULL,NULL,0145CF5144,N,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,RESPHOTO,12,NULL,NULL,NULL,NULL,0145CF5144,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11903,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0145CF5144,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
13387,RESPHOTO,14,NULL,NULL,NULL,NULL,0145CF5144,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,RESWIND,10,NULL,NULL,NULL,NULL,0145CF5144,N,0,0,10,0,0,0,0,0,0,0,0,0,0,0
634,PVWind,6,NULL,NULL,NULL,NULL,0145CF5144,Y,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1876,NRESPHOTO,54,NULL,NULL,NULL,NULL,0145CF5144,N,54,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,RESPHOTO,7,NULL,NULL,NULL,NULL,0145CF5144,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,NRESWIND,12,NULL,NULL,NULL,NULL,0145CF5144,N,0,0,12,0,0,0,0,0,0,0,0,0,0,0
4645,RESPHOTO,14.8,NULL,NULL,NULL,NULL,0145CF5144,N,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,RESPHOTO,12,NULL,NULL,NULL,NULL,0145CF5144,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,NRESPHOTO,48,NULL,NULL,NULL,NULL,0145CF5144,N,48,0,0,0,0,0,0,0,0,0,0,0,0,0
15977,NRESPHOTO,57.6,NULL,NULL,NULL,NULL,0145CF5144,N,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0
16768,RESPHOTO,10,NULL,NULL,NULL,NULL,0145CF5144,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16499,RESPHOTO,23.4,NULL,NULL,NULL,NULL,0145CF5144,N,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0
17045,RESPHOTO,12,NULL,NULL,NULL,NULL,0145CF5144,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
14118,RESPHOTO,15.6,NULL,NULL,NULL,NULL,0145CF5144,N,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0
14127,RESPHOTO,6.6,NULL,NULL,NULL,NULL,0145CF5144,N,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
14708,RESPHOTO,10.8,NULL,NULL,NULL,NULL,0145CF5144,N,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
17463,RESPHOTO,10,NULL,NULL,NULL,NULL,0145CF5144,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
19520,RESPHOTO,17.52,NULL,NULL,NULL,NULL,0145CF5144,N,17.52,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,RESPHOTO,10.24,NULL,NULL,NULL,NULL,0145CF5144,N,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0
20278,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0146CF5139,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
17638,RESPHOTO,19.2,NULL,NULL,NULL,NULL,0146CF5139,N,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0
18869,RESPHOTO,3.84,NULL,NULL,NULL,NULL,0146CF5139,N,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
14174,RESPHOTO,19.2,NULL,NULL,0,0,0146CF5139,N,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,RESPHOTO,3,NULL,NULL,NULL,NULL,0146CF5139,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,RESPHOTO,10.32,NULL,NULL,NULL,NULL,0146CF5139,N,10.32,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,RESPHOTO,5.59,NULL,NULL,NULL,NULL,0146CF5139,N,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,RESPHOTO,6.4,NULL,NULL,NULL,NULL,0146CF5139,N,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,NRESPHOTO,15.48,NULL,NULL,NULL,NULL,0146CF5139,N,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,PVWind,6.01,NULL,NULL,NULL,NULL,0146CF5139,Y,3.01,0,3,0,0,0,0,0,0,0,0,0,0,0
13440,RESPHOTO,5,NULL,NULL,NULL,NULL,0146CF5139,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,RESPHOTO,6,NULL,NULL,NULL,NULL,0146CF5139,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,RESPHOTO,5,NULL,NULL,NULL,NULL,0146CF5139,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10619,RESPHOTO,7.68,NULL,NULL,NULL,NULL,0146CF5139,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,RESPHOTO,8.6,NULL,NULL,NULL,NULL,0146CF5141,N,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,RESPHOTO,5.712,NULL,NULL,NULL,NULL,0146CF5141,N,5.712,0,0,0,0,0,0,0,0,0,0,0,0,0
6767,RESPHOTO,8.2,NULL,NULL,NULL,NULL,0146CF5141,N,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,RESPHOTO,11.4,NULL,NULL,NULL,NULL,0146CF5141,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12297,RESPHOTO,10.8,NULL,NULL,NULL,NULL,0146CF5141,N,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,RESPHOTO,6,NULL,NULL,NULL,NULL,0146CF5141,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,RESPHOTO,11.4,NULL,NULL,NULL,NULL,0146CF5141,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
13347,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0146CF5141,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
12643,RESPHOTO,4.14,NULL,NULL,NULL,NULL,0146CF5141,N,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,RESPHOTO,2.7,NULL,NULL,NULL,NULL,0146CF5141,N,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,RESPHOTO,3.6,NULL,NULL,NULL,NULL,0146CF5141,N,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,RESPHOTO,7.95,NULL,NULL,NULL,NULL,0146CF5141,N,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,RESPHOTO,7,NULL,NULL,NULL,NULL,0146CF5141,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,RESPHOTO,5,NULL,NULL,NULL,NULL,0146CF5141,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,RESPHOTO,8.35,NULL,NULL,NULL,NULL,0146CF5141,N,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,RESPHOTO,10,NULL,NULL,NULL,NULL,0146CF5141,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,RESPHOTO,10,NULL,NULL,NULL,NULL,0146CF5141,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,RESPHOTO,4.3,NULL,NULL,NULL,NULL,0146CF5141,N,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
14778,RESPHOTO,12.6,NULL,NULL,NULL,NULL,0146CF5141,N,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,RESPHOTO,23.1,NULL,NULL,NULL,NULL,0146CF5141,N,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
15128,RESPHOTO,10,NULL,NULL,NULL,NULL,0146CF5141,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16443,RESPHOTO,10,NULL,NULL,NULL,NULL,0146CF5141,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16158,PVESS,11,NULL,NULL,NULL,NULL,0146CF5141,Y,11,11,0,0,0,0,0,0,0,0,0,0,0,0
17817,RESPHOTO,12,NULL,NULL,NULL,NULL,0146CF5141,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
18217,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0146CF5141,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
18092,RESPHOTO,13.2,NULL,NULL,NULL,NULL,0146CF5141,N,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,NRESPHOTO,11.4,NULL,NULL,NULL,NULL,0146CF5141,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
19372,RESPHOTO,17.6,NULL,NULL,NULL,NULL,0146CF5141,N,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,RESPHOTO,8.76,NULL,NULL,NULL,NULL,0146CF5141,N,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,RESPHOTO,10.22,NULL,NULL,NULL,NULL,0146CF5141,N,10.22,0,0,0,0,0,0,0,0,0,0,0,0,0
19571,RESPHOTO,16,NULL,NULL,NULL,NULL,0148CF2901,N,16,0,0,0,0,0,0,0,0,0,0,0,0,0
19572,RESPHOTO,24,NULL,NULL,NULL,NULL,0148CF2901,N,24,0,0,0,0,0,0,0,0,0,0,0,0,0
19385,RESPHOTO,14,NULL,NULL,NULL,NULL,0148CF2901,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
15502,RESPHOTO,7.6,NULL,NULL,NULL,NULL,0148CF2901,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,CHP,1000,NULL,NULL,0,0,0148CF2901,N,0,0,0,0,0,0,0,0,1000,0,0,0,0,0
1905,NRESPHOTO,50,NULL,NULL,NULL,NULL,0148CF2901,N,50,0,0,0,0,0,0,0,0,0,0,0,0,0
13561,RESPHOTO,10,NULL,NULL,NULL,NULL,0148CF2902,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
