DER_ID,SERVICE_STREET_ADDRESS,DER_TYPE,DER_NAMEPLATE_RATING,DER_INTERCONNECTION_LOCATION,INTERCONNECTION_COST
87824,null,Solar,16.4,36_30_33906,0
87830,null,Solar,5.16,36_30_42153,0
87831,null,Solar,6.8,36_11_26154,0
87832,null,Wind,12,36_12_27853,0
87833,null,Solar,7.6,36_35_39252,0
87834,null,Solar,4.2,36_32_26553,0
87835,null,Solar,11,36_33_08753,0
87836,null,Solar,6,36_31_26453,0
87837,null,Solar,5,36_01_2968,0
87838,null,Solar,10.2,36_39_46452,0
87839,null,Solar,3,36_30_14952,0
87840,null,Solar,11.4,36_38_36252,0
87841,null,Solar,7.6,36_07_9152,0
85100,null,Solar,3.8,36_25_95554,0
85101,null,Solar,3,36_32_38152,0
85104,null,Solar,5.16,36_13_73352,0
85105,null,Solar,7.25,36_33_08756,0
85106,null,Solar,4.945,36_30_07856,0
85107,null,Solar,9.675,36_30_45152,0
85108,null,Solar,34.2,36_31_35253,0
85109,null,Solar,3.225,36_32_13850,0
85110,null,Solar,6,36_10_0461,0
85111,null,Solar,9.89,36_30_42152,0
85113,null,Solar,3.01,36_30_27942,0
85114,null,Solar,5.16,36_30_42054,0
85115,null,Solar,6.88,36_07_9351,0
85116,null,Solar,5,36_38_42354,0
85117,null,Solar,9.5,36_30_27652,0
85118,null,Solar,10,36_11_5164,0
85119,null,Solar,5,36_30_11338,0
85120,null,Solar,6,36_17_61653,0
85121,null,Solar,3,36_08_5361,0
85238,null,Solar,3,36_33_42753,0
85239,null,Solar,6.235,36_32_36552,0
85240,null,Solar,7.74,36_30_02158,0
85241,null,Solar,9,36_39_41555,0
85242,null,Solar,7.6,36_35_39251,0
90889,null,Solar,5,36_30_17853,0
90890,null,Solar,6,36_30_37152,0
90891,null,Wind,12,36_14_25456,0
90892,null,Solar,5,36_25_95555,0
91249,null,Solar,5,36_40_32152,0
91250,null,Solar,7,36_30_28354,0
91251,null,Solar,5,36_30_17851,0
91252,null,Solar,7,36_39_37654,0
91253,null,Hydro,18,36_35_07251,0
91254,null,Solar,3,36_11_23556,0
91255,null,Solar,6.3,36_01_2666,0
91256,null,Natural Gas,,36_32_34556,0
91258,null,Solar,6.84,36_01_5881,0
91259,null,Solar,2.09,36_11_29057,0
91260,null,Solar,12,36_32_36453,0
91743,null,Solar,12,36_06_7452,0
91744,null,Solar,10,36_06_7452,0
91745,null,Solar,0.38,36_05_3662,0
91746,null,Solar,8.4,36_10_2256,0
91747,null,Solar,2.5,36_25_95554,0
91748,null,Solar,3.3,36_30_45951,0
91749,null,Solar,4.8,36_04_22652,0
91750,null,Solar,7.5,36_32_36555,0
91751,null,Wind,11,36_12_22869,0
91752,null,Solar,3,36_32_36054,0
91753,null,Solar,2.5,36_35_04353,0
91754,null,Solar,17,36_01_3267,0
91755,null,Solar,8.5,36_31_33351,0
91756,null,Solar,7,36_06_7252,0
91757,null,Solar,15,36_39_37654,0
91758,null,Solar,5,36_30_45151,0
91759,null,Solar,5,36_13_73351,0
91760,null,Solar,30,36_30_10151,0
91761,null,Solar,50,36_30_10151,0
91762,null,Solar,30,36_31_35253,0
91763,null,Solar,6,36_08_7261,0
91764,null,Solar,4,36_30_28356,0
85930,null,Solar,3,36_29_98454,0
85931,null,Solar,3,36_30_32352,0
85932,null,Solar,7.6,36_30_27942,0
85933,null,Solar,4.2,36_31_26452,0
85934,null,Solar,3,36_32_30452,0
85935,null,Solar,6,36_35_04357,0
85936,null,Solar,5,36_25_95555,0
85937,null,Solar,12,36_31_12354,0
85938,null,Solar,7.6,36_24_83561,0
85939,null,Solar,6,36_39_41551,0
85940,null,Solar,3,36_35_04353,0
85941,null,Solar,7.2,36_30_11340,0
85942,null,Solar,3,36_37_34733,0
85943,null,Solar,7.6,36_30_42151,0
85944,null,Solar,5,36_39_32951,0
85945,null,Solar,12.04,36_32_36453,0
85946,null,Solar,4.73,36_30_45251,0
85947,null,Solar,7.7,36_30_02156,0
85948,null,Solar,7.6,36_38_36252,0
85949,null,Solar,6.665,36_32_38151,0
85950,null,Solar,6,36_30_34453,0
85951,null,Solar,18,36_11_29056,0
92346,null,Solar,11.61,36_31_09313,0
92347,null,Solar,24,36_01_6762,0
92348,null,Solar,7.095,36_32_32056,0
92349,null,Solar,7,36_40_28452,0
92350,null,Solar,6,36_26_81455,0
92351,null,Solar,14,36_29_98352,0
92352,null,Solar,8.385,36_03_6457,0
92353,null,Solar,3.87,36_16_6144,0
92354,null,Solar,6.88,36_08_15353,0
92355,null,Solar,37.5,36_01_4962,0
92356,null,Wind,50,36_14_28354,0
92357,null,Solar,6.45,36_10_0661,0
92358,null,Solar,45,36_01_4962,0
92359,null,Solar,7,36_39_36955,0
92360,null,Solar,9.89,36_06_7861,0
92361,null,Wind,12,36_06_8064,0
92362,null,Solar,2.58,36_31_12353,0
92363,null,Solar,1.52,36_11_26052,0
92364,null,Solar,6.235,36_06_7457,0
92365,null,Solar,4.3,36_32_37055,0
92366,null,Solar,4.2,36_11_29154,0
92367,null,Solar,3,36_17_68452,0
92390,null,Solar,19.78,36_14_29351,0
92391,null,Solar,6,36_08_15452,0
92392,null,Solar,3,36_05_3762,0
92393,null,Solar,5,36_04_0456,0
92394,null,Solar,3,36_27_88561,0
92395,null,Solar,5.805,36_13_73351,0
92396,null,Solar,5.805,36_13_73351,0
92397,null,Solar,3.01,36_40_04252,0
92398,null,Solar,5.805,36_06_8254,0
92400,null,Solar,22.8,36_31_33351,0
92430,null,Solar,8,36_39_41555,0
92431,null,Solar,6,36_31_35252,0
92432,null,Solar,6.45,36_31_31452,0
92433,null,Solar,26.66,36_17_64659,0
92429,null,Solar,6.6,36_01_20655,0
92434,null,Solar,7,36_33_42752,0
92435,null,Solar,4.2,36_30_33905,0
92436,null,Solar,7.31,36_17_64656,0
92437,null,Solar,6.88,36_17_64656,0
92438,null,Solar,22.5,36_11_26551,0
92439,null,Solar,22.5,36_11_26551,0
92440,null,Solar,24,36_11_24343,0
92441,null,Solar,30,36_09_5462,0
92442,null,Solar,135,36_32_26551,0
92443,null,Solar,22.5,36_39_32951,0
92454,null,Solar,6,36_33_03552,0
92455,null,Solar,49,36_03_21754,0
92456,null,Solar,42,36_04_22653,0
92457,null,Solar,6.45,36_30_42054,0
92458,null,Solar,21,36_40_04251,0
90151,null,Solar,7.6,36_31_35252,0
90152,null,Solar,10,36_12_33451,0
90153,null,Solar,7.6,36_19_59472,0
90154,null,Solar,6,36_32_34553,0
90155,null,Solar,9,36_05_5552,0
90156,null,Solar,7.5,36_11_23551,0
90157,null,Solar,3.7,36_30_17851,0
90158,null,Natural Gas,,36_30_17852,0
90159,null,Natural Gas,,36_39_41554,0
90160,null,Solar,2.5,36_11_4463,0
90161,null,Solar,,36_39_41556,0
90162,null,Solar,5.28,36_31_26452,0
90163,null,Natural Gas,,36_39_36954,0
90164,null,Solar,3.6,36_31_37253,0
90165,null,Natural Gas,,36_30_27940,0
90166,null,Natural Gas,,36_30_02156,0
90167,null,Natural Gas,,36_32_44256,0
90168,null,Solar,5,36_12_7473,0
90187,null,Solar,7.6,36_30_32354,0
90188,null,Solar,5.2,36_17_66473,0
90189,null,Solar,5,36_39_01252,0
90190,null,Solar,5.2,36_30_37152,0
90191,null,Solar,3.8,36_30_32751,0
90192,null,Solar,25,36_40_28452,0
90193,null,Solar,15.2,36_06_7765,0
90196,null,Solar,3.8,36_17_66354,0
90197,null,Solar,5,36_32_26552,0
90198,null,Solar,6,36_39_44357,0
90200,null,Solar,5.25,36_31_12351,0
90201,null,Solar,5,36_40_04252,0
90202,null,Solar,5.2,36_18_66953,0
90203,null,Solar,6,36_39_36953,0
90204,null,Solar,10.4,36_20_50153,0
90205,null,Solar,7.6,36_06_7362,0
90206,null,Solar,6,36_30_28356,0
90207,null,Solar,6,36_20_51452,0
90267,null,Solar,15,36_01_2261,0
90268,null,Steam,1.2,36_08_15353,0
90269,null,Solar,30,36_08_15452,0
90266,null,Solar,10,36_10_2253,0
90270,null,Solar,30,36_01_7761,0
90271,null,Solar,30,36_11_16767,0
90272,null,Solar,30,36_09_15055,0
90273,null,Solar,3.42,36_37_39051,0
90274,null,Solar,12,36_14_25653,0
90275,null,Solar,30,36_10_4455,0
85732,null,Solar,12,36_11_24452,0
85733,null,Solar,4.73,36_31_30057,0
85734,null,Solar,3.44,36_30_07853,0
85735,null,Solar,9.46,36_30_07853,0
85736,null,Solar,12,36_30_28356,0
85737,null,Solar,7.095,36_33_03551,0
85738,null,Solar,22.8,36_30_45951,0
85739,null,Solar,11,36_17_33153,0
85740,null,Solar,3.6,36_35_04351,0
85741,null,Solar,5,36_06_7361,0
85742,null,Solar,3,36_39_32951,0
85743,null,Solar,3,36_37_39052,0
85744,null,Solar,6,36_30_34451,0
85745,null,Solar,2,36_38_18751,0
85746,null,Solar,5,36_11_5866,0
85747,null,Solar,3.87,36_30_42152,0
85748,null,Solar,10.2,36_39_32951,0
85749,null,Solar,8.4,36_32_37052,0
85750,null,Solar,4.515,36_30_33033,0
85751,null,Solar,8.6,36_30_42152,0
85752,null,Solar,7.31,36_37_23452,0
85753,null,Solar,5.16,36_30_42151,0
89768,null,Solar,6,36_38_42352,0
89769,null,Solar,10,36_04_22653,0
89770,null,Solar,6,36_32_34551,0
89771,null,Solar,11.4,36_04_2362,0
89772,null,Solar,3,36_37_18924,0
89773,null,Solar,7.6,36_05_3761,0
89774,null,Solar,3.295,36_04_1263,0
89775,null,Solar,3,36_37_36351,0
89776,null,Solar,6,36_32_322151,0
89777,null,Solar,5,36_32_26552,0
89778,null,Solar,3,36_30_33033,0
89779,null,Solar,7.6,36_35_39251,0
89780,null,Solar,11.4,36_39_37652,0
89782,null,Solar,12,36_35_35854,0
89783,null,Solar,6,36_38_32952,0
89784,null,Solar,8.5,36_39_130152,0
91066,null,Solar,5,36_09_5762,0
91067,null,Solar,18,36_01_68451,0
91068,null,Solar,3,36_25_95555,0
91069,null,Solar,4,36_25_91361,0
91070,null,Solar,5,36_24_92758,0
91071,null,Solar,7,36_24_83561,0
91072,null,Solar,30,36_01_4962,0
91073,null,Solar,5,36_35_39253,0
91074,null,Solar,50,36_39_34258,0
91075,null,Solar,4.8,36_32_13757,0
91076,null,Solar,11,36_31_32852,0
91088,null,Solar,6,36_03_23252,0
91087,null,Solar,6.3,36_01_5882,0
91089,null,Solar,12,36_04_0456,0
91090,null,Solar,1.26,36_10_2254,0
86483,null,Solar,5.16,36_03_10558,0
86484,null,Solar,5,36_31_37253,0
86485,null,Solar,4.3,36_17_70152,0
86486,null,Solar,5,36_01_2964,0
86487,null,Solar,7.6,36_39_46451,0
86488,null,Solar,5,36_38_33151,0
86489,null,Solar,7.6,36_41_41852,0
86490,null,Solar,8.17,36_08_6161,0
86491,null,Solar,7.955,36_32_36453,0
86492,null,Solar,24.8,36_35_33252,0
86493,null,Solar,4.515,36_32_38153,0
86494,null,Solar,9.675,36_32_36452,0
86495,null,Solar,6.235,36_31_30751,0
86496,null,Solar,6,36_38_33151,0
86497,null,Solar,12,36_32_37052,0
86498,null,Solar,7.6,36_39_36952,0
86499,null,Solar,9.03,36_31_33457,0
86500,null,Solar,6,36_23_75563,0
86501,null,Solar,7.6,36_31_35251,0
86502,null,Solar,7.6,36_32_36451,0
86503,null,Solar,15.2,36_11_24753,0
86504,null,Solar,7.6,36_17_64655,0
91340,null,Solar,5,36_10_3352,0
91341,null,Wind,6,36_29_98351,0
91342,null,Solar,4,36_30_32354,0
91343,null,Solar,4,36_37_47751,0
91344,null,Solar,3.42,36_03_10558,0
91345,null,Solar,47,36_31_12353,0
91346,null,Solar,45.6,36_31_30751,0
91347,null,Solar,45.6,36_31_30751,0
91348,null,Solar,45.6,36_31_30751,0
91349,null,Solar,6,36_32_26554,0
91350,null,Solar,7,36_30_28355,0
91351,null,Solar,60,36_30_28354,0
91352,null,Solar,26,36_04_2062,0
91353,null,Solar,15,36_32_36451,0
91354,null,Natural Gas,200,36_32_36451,1500
91355,null,Solar,22.8,36_32_23051,0
91357,null,Solar,30,36_01_3469,0
91358,null,Solar,6,36_31_26452,0
91359,null,Solar,50,36_31_30751,0
91360,null,Solar,50,36_31_35254,0
91361,null,Solar,50,36_11_2867,0
434144,null,Solar,7.6,36_32_34555,0
258992,null,Solar,11.4,36_03_23251,0
258808,null,Solar,12.8,36_03_23253,0
258724,null,Solar,7.6,36_04_2851,0
259356,null,Solar,8.932,36_39_34257,0
428409,null,Solar,13.6,36_37_18924,0
259436,null,Solar,10,36_07_18061,0
258944,null,Solar,6.6,36_39_34257,0
432205,null,Solar,10,36_35_50153,0
258735,null,Solar,32.4,36_11_5958,0
258708,null,Solar,12.16,36_01_13053,0
429301,null,Solar,6.6,36_07_9354,0
428367,null,Solar,5.04,36_31_35253,0
259084,null,Solar,37.8,36_30_45851,0
432529,null,Solar,15.36,36_13_87554,0
433872,null,Solar,22.8,36_23_77354,0
259525,null,Solar,4.95,36_01_21257,0
258716,null,Solar,11.9,36_07_18254,0
258765,null,Solar,7.2,36_31_35251,0
259566,null,Solar,6,36_37_39052,0
432818,null,Solar,11.4,36_32_26553,0
429618,null,Solar,13.845,36_32_25578,0
258969,null,Solar,10,36_10_0563,0
434683,null,Solar,28.8,36_17_66852,0
427331,null,Solar,20,36_16_6144,0
259021,null,Solar,6.6,36_11_28658,0
258802,null,Solar,0.64,36_01_2272,0
259270,null,Solar,10.208,36_39_34257,0
259615,null,Solar,5.16,36_32_26553,0
259089,null,Solar,6,36_40_32151,0
429634,null,Solar,10.65,36_32_38154,0
259105,null,Solar,7.6,36_01_6861,0
259032,null,Solar,6.66,36_09_5762,0
435801,null,Solar,7.6,36_07_8362,0
433616,null,Solar,6.304,36_32_34554,0
436996,null,Solar,10.8,36_33_08753,0
436836,null,Solar,7.6,36_32_13850,0
259591,null,Solar,7.68,36_01_22956,0
447368,null,Solar,7.6,36_27_89865,0
429585,null,Solar,16,36_35_33252,0
260776,null,Solar,3.8,36_01_4667,0
447318,null,Solar,6.035,36_32_37052,0
260770,null,Solar,3.8,36_01_15564,0
260757,null,Solar,7.6,36_30_42152,0
260773,null,Solar,8.25,36_12_27651,0
427356,null,Solar,20,36_16_6144,0
260078,null,Solar,10.56,36_01_7465,0
260822,null,Solar,7.6,36_05_5053,0
260774,null,Solar,3.8,36_01_2263,0
260057,null,Solar,12.48,36_11_26051,0
260201,null,Solar,10,36_33_30351,0
260324,null,Solar,10,36_12_27052,0
431394,null,Solar,7.83,36_17_33351,0
436201,null,Solar,6,36_32_25737,0
260535,null,Solar,5.98,36_30_02156,0
436602,null,Solar,4.06,36_39_14202,0
260380,null,Solar,3,36_35_35852,0
259988,null,Solar,12,36_08_9954,0
429547,null,Solar,12.07,36_35_50152,0
259848,null,Solar,6,36_05_5552,0
259949,null,Solar,40,36_01_4761,0
259805,null,Solar,4.62,36_01_3371,0
260206,null,Solar,6.9,36_11_25054,0
259843,null,Solar,11.4,36_04_22652,0
437044,null,Solar,10.325,36_32_13853,0
433745,null,Solar,10.08,36_39_44356,0
260229,null,Solar,43.2,36_14_25456,0
259952,null,Solar,20.4,36_03_9362,0
432510,null,Solar,12.6,36_06_7452,0
434430,null,Solar,11.4,36_07_8362,350
260402,null,Solar,5.76,36_17_33351,0
428614,null,Solar,5.76,36_41_38551,0
265603,null,Solar,11.4,36_03_21753,0
264999,null,Solar,9,36_05_3761,0
264844,null,Solar,10,36_35_33252,0
264905,null,Solar,5,36_32_13853,0
264984,null,Solar,6.96,36_30_07854,0
264886,null,Solar,9.24,36_07_9354,0
265093,null,Solar,15.2,36_39_36955,0
264757,null,Solar,3.836,36_12_27651,0
264878,null,Solar,7.6,36_31_26453,0
264851,null,Solar,12,36_05_5152,0
265054,null,Solar,3,36_30_42153,0
264917,null,Solar,18,36_11_12081,0
265136,null,Solar,5,36_03_20953,0
265109,null,Solar,7.6,36_03_6452,0
264706,null,Solar,11.4,36_37_34733,0
265382,null,Solar,1960,null,10750
265506,null,Solar,12,36_13_81756,0
265323,null,Solar,5.4,36_30_42153,0
265400,null,Solar,3.8,36_12_27051,0
265725,null,Solar,7.6,36_11_12081,0
266359,null,Solar,10,36_39_46452,0
266486,null,Solar,9.3,36_11_16854,0
266002,null,Solar,12,36_06_7765,0
266222,null,Solar,10,36_09_6661,0
265958,null,Solar,6,36_05_5153,0
266538,null,Solar,6.96,36_12_27853,0
265912,null,Solar,10,36_30_45952,0
266235,null,Solar,10,36_04_0155,0
266168,null,Solar,8.4,36_26_81458,0
266330,null,Solar,15.4,36_12_27853,0
266411,null,Solar,10,36_24_92759,0
266161,null,Solar,3.8,36_01_13055,0
266240,null,Solar,7.6,36_01_2169,0
265890,null,Solar,16.83,36_04_1863,0
266421,null,Solar,20.4,36_11_29154,0
267157,null,Solar,8.64,36_30_17851,0
267309,null,Solar,5,36_30_17852,0
267378,null,Solar,7.68,36_17_62258,0
266672,null,Solar,10.56,36_06_7765,0
435517,null,Solar,12.285,36_41_41853,0
266802,null,Solar,10.8,36_11_29057,0
442496,null,Solar,11.4,36_13_73352,0
267312,null,Solar,6.72,36_06_7457,0
428592,null,Solar,4.8,36_05_5052,0
267006,null,Solar,7.6,36_38_42352,0
266812,null,Solar,3.8,36_01_7861,0
266762,null,Solar,11.4,36_32_36551,0
266954,null,Solar,7.6,36_31_35251,0
437268,null,Solar,8.12,36_11_24751,0
266634,null,Solar,25,36_33_42752,0
447445,null,Solar,10,36_04_2952,0
267030,null,Solar,35.1,36_05_438151,0
429915,null,Solar,7.6,36_37_34733,0
428633,null,Solar,10.8,36_05_5151,0
435682,null,Solar,14,36_37_18924,0
267051,null,Solar,3.8,36_35_36654,0
430242,null,Solar,11.2,36_32_30452,0
437062,null,Solar,12.07,36_30_42054,0
429987,null,Solar,3.8,36_31_30751,0
266966,null,Solar,3000,36_12_33453,198379.24
434688,null,Solar,7.6,36_32_38151,0
432883,null,Solar,11.31,36_39_37653,0
266807,null,Solar,3,36_30_42152,0
267278,null,Solar,8.25,36_03_6452,0
267253,null,Solar,3.8,36_32_36452,0
431306,null,Solar,7.6,36_30_32757,0
266828,null,Solar,40,36_26_81455,750
433100,null,Solar,7.6,36_31_09312,0
266821,null,Solar,5,36_01_2171,0
267209,null,Solar,10,36_12_22869,0
267251,null,Solar,12,36_05_5156,0
431581,null,Solar,15.2,36_31_37252,0
267260,null,Solar,7.6,36_39_41556,0
267240,null,Solar,15.409,36_30_40253,0
267292,null,Solar,10,36_32_13755,0
267919,null,Solar,10,36_03_9753,0
429614,null,Solar,6.4,36_38_04808,0
447511,null,Solar,11.52,36_09_6961,0
267787,null,Solar,0,36_32_34556,0
267765,null,Solar,6,36_32_13757,0
267498,null,Solar,3.8,36_01_4472,0
434150,null,Solar,11.4,36_17_60454,0
429524,null,Solar,4.8,36_01_2666,0
432651,null,Solar,15.2,36_30_02158,0
267504,null,Solar,5,36_25_91361,0
429137,null,Solar,7.6,36_09_6561,0
436413,null,Solar,11.715,36_39_28552,0
267489,null,Solar,3.8,36_01_6164,0
267510,null,Solar,10,36_01_14052,0
267572,null,Solar,3.8,36_30_31707,0
267646,null,Solar,24.856,36_23_77352,3850
267587,null,Solar,5,36_39_01251,0
267590,null,Solar,2.32,36_37_34733,0
267683,null,Solar,5,36_30_33904,0
267458,null,Solar,9,36_40_31954,0
429282,null,Solar,7.2,36_03_9753,0
267469,null,Solar,11.4,36_11_29057,0
437530,null,Solar,5.7,36_01_4065,0
436659,null,Solar,18,36_11_26253,0
431438,null,Solar,9,36_05_5053,0
268710,null,Solar,5,36_03_20954,0
268713,null,Solar,5,36_01_2867,0
268672,null,Solar,57.6,36_33_30353,3850
268635,null,Solar,3.8,36_06_8252,0
268229,null,Solar,7.25,36_11_26655,0
268103,null,Solar,7.6,36_33_30353,0
268083,null,Solar,11.25,36_07_9153,0
268223,null,Solar,7.6,36_39_01252,0
268178,null,Solar,7.6,36_41_38551,0
268081,null,Solar,15.36,36_13_87551,0
268451,null,Solar,7.2,36_11_26954,0
268011,null,Solar,3,36_12_33453,0
268587,null,Solar,10.15,36_06_8252,0
268443,null,Solar,10.8,36_26_81455,0
268551,null,Solar,10,36_30_17852,0
268198,null,Solar,13.7,36_05_5155,0
268543,null,Solar,32.8,36_32_37058,0
268544,null,Solar,10,36_32_37058,0
268030,null,Solar,4.32,36_01_22955,0
268701,null,Solar,7.6,36_31_30057,0
269256,null,Solar,7.08,36_32_36452,0
268788,null,Solar,3.8,36_01_4671,0
269175,null,Solar,10,36_31_12351,0
269202,null,Solar,3.8,36_28_93851,0
269208,null,Solar,5,36_38_42354,0
269109,null,Solar,10,36_04_2952,0
269168,null,Solar,3,36_30_27652,0
268883,null,Solar,7.6,36_32_34554,0
269187,null,Solar,3.8,36_30_42126,0
268761,null,Solar,5,36_17_33151,0
269059,null,Solar,18,36_17_62257,0
269239,null,Solar,10,36_18_66581,0
269025,null,Solar,10,36_38_42352,0
269218,null,Solar,10,36_30_10157,0
204041,null,Solar,9.316,36_01_6052,0
204059,null,Solar,7.6,36_30_27652,0
210303,null,Solar,6,36_32_36551,0
204473,null,Solar,10,36_11_25353,0
204438,null,Solar,3.8,36_01_2267,0
204510,null,Solar,4.932,36_17_66851,0
199286,null,Solar,3.8,36_01_5264,0
199298,null,Solar,6.6,36_01_21464,0
205267,null,Solar,10,36_03_23251,0
205268,null,Solar,200,36_14_28354,66910.3
204580,null,Solar,6,36_04_0363,0
204519,null,Solar,10,36_32_36552,0
204512,null,Solar,7.6,36_30_29111,0
204569,null,Solar,11.4,36_31_31451,0
204602,null,Solar,3,36_12_22869,0
205380,null,Solar,3.8,36_37_26952,0
205374,null,Solar,3.8,36_32_24551,0
204865,null,Solar,3.8,36_11_26551,0
204866,null,Solar,3.8,36_03_20954,0
204864,null,Solar,3,36_04_2851,0
205195,null,Solar,4.16,36_01_2272,0
205120,null,Solar,11.4,36_38_45351,0
342013,null,Solar,6.96,36_14_29652,0
343354,null,Solar,6.25,36_06_9863,0
346412,null,Solar,10.89,36_35_04356,0
375406,null,Solar,6,36_37_36352,0
345476,null,Solar,1.16,36_39_01253,0
206831,null,Solar,10.15,36_38_36253,0
206977,null,Solar,20,36_12_33452,0
384024,null,Solar,5.51,36_11_15153,0
373883,null,Solar,7.83,36_33_08753,0
377924,null,Solar,5,36_31_41353,0
384234,null,Solar,9.6,36_10_3352,0
207355,null,Solar,5000,36_13_73351,111238.51
378291,null,Solar,15.4,36_17_67052,0
376310,null,Solar,6.72,36_01_3766,0
375614,null,Solar,15.2,36_31_32851,0
374947,null,Solar,9,36_01_5761,0
380280,null,Solar,6,36_38_42356,0
344074,null,Solar,20,36_03_6457,0
378225,null,Solar,8.7,36_31_32851,0
344866,null,Solar,7.6,36_11_5957,0
345836,null,Solar,5.51,36_10_3352,0
285352,null,Solar,7.6,36_32_25578,0
285007,null,Solar,10.23,36_03_23255,0
285287,null,Solar,6.96,36_06_8252,0
290936,null,Solar,4.32,36_11_24751,0
285327,null,Solar,6,36_30_28356,0
285317,null,Solar,5,36_31_09457,0
431180,null,Solar,10.295,36_39_36956,0
284905,null,Solar,7.6,36_33_45451,0
285002,null,Solar,4.62,36_03_6457,0
285127,null,Solar,11.55,36_01_22957,0
291019,null,Solar,7.6,36_37_26952,0
285666,null,Solar,7.6,36_01_14055,0
285450,null,Solar,15.4,36_04_0457,0
285848,null,Solar,10,36_31_31451,0
285834,null,Solar,5,36_31_30051,0
285454,null,Solar,9.57,36_19_66671,0
285679,null,Battery Add-On,0,36_39_37652,0
285814,null,Solar,15.2,36_32_13853,0
286345,null,Solar,18,36_04_2062,0
286230,null,Solar,5,36_30_33906,0
286132,null,Solar,2100,36_35_35852,131505.41
286450,null,Solar,11,36_05_3761,0
286437,null,Solar,6,36_30_42151,0
286283,null,Solar,7.6,36_33_30354,0
286382,null,Solar,5,36_39_34257,0
286353,null,Solar,7.6,36_32_26553,0
287244,null,Solar,4.02,36_30_10179,0
287392,null,Solar,6,36_31_30754,0
286999,null,Solar,10,36_05_3851,0
286765,null,Solar,6,36_39_36952,0
286819,null,Solar,2.16,36_11_25351,0
286814,null,Solar,5,36_32_34558,0
286832,null,Solar,6.48,36_32_36453,0
287079,null,Solar,5,36_31_35252,0
286722,null,Solar,18.72,36_11_22151,0
287179,null,Solar,14.388,36_05_5053,0
287361,null,Solar,11.52,36_30_07858,0
287686,null,Solar,13.53,36_32_34558,0
287721,null,Solar,3,36_30_16458,0
287634,null,Solar,3,36_32_36055,0
287834,null,Solar,10,36_38_36251,0
287466,null,Solar,4.62,36_39_37653,0
287725,null,Solar,3,36_30_10157,0
287841,null,Solar,7.68,36_32_37055,0
287812,null,Solar,7.68,36_11_26655,0
287842,null,Solar,3.8,36_30_16442,0
